Eyeplex Mall, Indian Embassy, Labim Mall, Kasthamandap Boutique Hotel, Lord Of The Drinks, Babar Mahal Villas, Santaneshwor Mahadev, City Centre, Arushi Boutique hotel, Nagpokhari, New Baneshwar, Swayambunath Temple, Military museum, Boudhanath Temple, Chisapani, The millionaire's club and casino, Jhamshikhel, Sherpa Mall, Garden Of Dreams, Royal Empire Boutique Hotel, Jamal, NewRoad, Naxal, Kamalpokhari, Thamel Market, Birendra Park, Bhaktapur Durbar Square, Durbar Square Patan, Kalikasthan Temple, Mahadevsthan Temple, Club Déjà vu, Tu Teaching Hospital, Nilbarahi, Kashmeeree jama masjid, Buddhanilkantha, Naya bus park, Narayanhiti palace museum, Chovar, British Embassy, Godawari, Purple Haze RockBar, Kathmandu Durbar Square, Bhasmashur Danda, Pilot Baba Ashram, Tribhuvan Internation Airport, Nagdaha, Om Hospital, RaniPokhari, Embassy of Japan, Royal Nepal Golf Course, Shankhadhar Park, SiddhaPokhari, National history Museum, Casino Mahjong, Bhadrakali Temple, Chandragiri Temple, Lazimpat, Casino Royale, Kasthamandap, Aviation Museum, Dharhara, Ason, Kathmandu Funpark, The last resort,,,,,,,,,,
Kathmandu Funpark, Pilot Baba Ashram, Bajrabarahi, Civil Mall, Bhaktapur Durbar Square, Whoopee land amusement park, Club Platinium, Casino place, Naxal, SiddhaPokhari, Krishna Mandir, Kalikasthan Temple, Birendra Park, Jame Masjid, Babar Mahal Villas, Trisara, Nepal Pavillion Inn, Kashmeeree jama masjid, Jamal, Ratnapark, Fulchowki, Freak street, Tribhuvan Internation Airport, Sukute Beach, Godawari, Jawlakhel, Sherpa Mall, Kasthamandap, Bhadrakali Temple, Casino Royale, Eyeplex Mall, Narayanhiti palace museum, The last resort, British Embassy, National museum, Kasthamandap Boutique Hotel, Champadevi, Thamel Market, Embassy of Japan, Maya Manor Boutique Hotel, 1Durbar Mall, Kathmandu Fun Valley, National history Museum, Ason, Nepal mediciti Hospital, Ghantaghar, Shankhadhar Park, RaniPokhari, Dhulikhel Zipline, Chandragiri Temple, Shivapuri, Royal Nepal Golf Course, Gokarna Golf Course, Embassy of Germany, Kapan Gumba,,,,,,,,,,,,,,,,,,,
Club Déjà vu, Daman, Dharhara, Naya bus park, Trisara, National museum, Casino place, Whoopee land amusement park, The last resort, 1Durbar Mall, Ghantaghar, Maitidevi Temple, Jawlakhel, Embassy of Japan, Nagpokhari, Labim Mall, Kapan Gumba, Kathmandu Funpark, Changunarayan Temple, Nilbarahi, Tu Teaching Hospital, National history Museum, Shivapuri, New Baneshwar, NewRoad, RaniPokhari, Santaneshwor Mahadev, Indian Embassy, Maya Manor Boutique Hotel, Royal Nepal Golf Course, Ason, Chovar, Chandragiri Temple, Sukute Beach, Nagarkot, Tribhuvan Park, Gokarna Golf Course, Nepal Pavillion Inn, Mahadevsthan Temple, Civil Service Hospital, Nagdaha, Kasthamandap Boutique Hotel, Taudaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dharhara, SiddhaPokhari, Kamalpokhari, Arushi Boutique hotel, Military museum, Tu Teaching Hospital, Sherpa Mall, Swayambunath Temple, National history Museum, Kathmandu Funpark, Royal Empire Boutique Hotel, Central Zoo, Civil Mall, Nepal Pavillion Inn, Naya bus park, Bajrabarahi, Krishna Mandir, New Baneshwar, Lainchour, Changunarayan Temple, Pashupatinath Temple, Nepal police hospital, Boudhanath Temple, Kasthamandap, Freak street, Lord Of The Drinks, Ghantaghar, Bhasmashur Danda, Gokarna Golf Course, Buddhanilkantha, Nilbarahi, National museum, Kathmandu Boutique Hotel, Shankhadhar Park, Mahadevsthan Temple, Ason, Jame Masjid, Jawlakhel, Maya Manor Boutique Hotel, Maitidevi Temple, Sukute Beach, NewRoad, Godawari, Narayanhiti palace museum, Pilot Baba Ashram, Taudaha, Babar Mahal Villas, Labim Mall, Chovar, Embassy of Japan, Purple Haze RockBar, Nagdaha, Jamal, Nagpokhari, Kalikasthan Temple, Civil Service Hospital,,,,,,,,,,,,,,,,,,
Kathmandu Durbar Square, Club Platinium, Purple Haze RockBar, Nepal police hospital, National museum, Embassy of Switzerland, Nagarkot, Swayambunath Temple, Nagdaha, Fulchowki, Lazimpat, Om Hospital, Kamladi Ganeshthan Temple, Birendra Park, Chovar, Bhaktapur Durbar Square, Durbar Square Patan, Durbarmarg, Civil Mall, National history Museum, Kathmandu Boutique Hotel, Military museum, City Centre, Pashupatinath Temple, Nilbarahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Civil Mall, Swayambunath Temple, Bhaktapur Durbar Square, Embassy of Germany, US embassy, Kalikasthan Temple, Central Zoo, Tu Teaching Hospital, Thamel Market, Kathmandu Durbar Square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kathmandu Boutique Hotel, Casino Mahjong, Nilbarahi, Civil Mall, Kalikasthan Temple, Kasthamandap Boutique Hotel, Kathmandu Fun Valley, Kamalpokhari, Indian Embassy, Fulchowki, US embassy, Whoopee land amusement park, Changunarayan Temple, Durbar Square Patan, Pilot Baba Ashram, RaniPokhari, Sherpa Mall, Pashupatinath Temple, Chovar, Civil Service Hospital, Freak street, Embassy of Switzerland, Sankha Park, Nepal Pavillion Inn, Birendra Park, Ratnapark, Club Platinium, Daman, British Embassy, Ason, Casino place, City Centre, Jawlakhel, Labim Mall, SiddhaPokhari, Suryabinayak Ganesh Temple, Embassy of Japan, Royal Empire Boutique Hotel, Kathmandu Durbar Square, Dharhara, Sukute Beach, Nagpokhari, Krishna Mandir, Dhulikhel Zipline, Jhamshikhel, Chisapani, National history Museum, Bajrabarahi, Taudaha,,,,,,,,,,,,,,,,,,,,,,,,,
Mahadevsthan Temple, Indian Embassy, Club Déjà vu, Casino place, Nagpokhari, Labim Mall, Kasthamandap Boutique Hotel, Bhaktapur Durbar Square, Sankha Park, Fulchowki, Chandragiri hills, RaniPokhari, Kathmandu Durbar Square, Champadevi, Taudaha, Nepal Pavillion Inn, Tu Teaching Hospital, Jame Masjid, Embassy of Switzerland, Naxal, Tribhuvan Park, Bajrabarahi, Changunarayan Temple, Ratnapark, Naya bus park, Military museum, Kathmandu Fun Valley, Chisapani, Lord Of The Drinks, Daman, Tribhuvan Internation Airport, Civil Service Hospital, Chandragiri Temple, Nepal mediciti Hospital, Birendra Park, New Baneshwar, Central Zoo, Narayanhiti palace museum, Royal Nepal Golf Course, Durbar Square Patan, Maitidevi Temple, Nilbarahi, Nepal police hospital, Freak street, Gokarna Golf Course, Club Platinium,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thamel Market, Chisapani, Kamalpokhari, Kathmandu Boutique Hotel, Royal Nepal Golf Course, Kalikasthan Temple, Dharhara, Jhamshikhel, Freak street, Sherpa Mall, Civil Service Hospital, Tribhuvan Park, NewRoad, Casino Royale, Birendra Park, Boudhanath Temple, Maya Manor Boutique Hotel, Ghantaghar, Kathmandu Fun Valley, National history Museum, New Baneshwar, British Embassy, Kathmandu Funpark, Naya bus park, Civil Mall, Royal Empire Boutique Hotel, Santaneshwor Mahadev, Jawlakhel, Nagdaha, Chandragiri hills, Durbarmarg, Nepal mediciti Hospital, Nagpokhari, Chovar, Naxal, Arushi Boutique hotel, Daman, Kapan Gumba, Tribhuvan Internation Airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalikasthan Temple, SiddhaPokhari, Embassy of Germany, Bhadrakali Temple, Ratnapark, Kapan Gumba, Kathmandu Funpark, Trisara, Suryabinayak Ganesh Temple, Durbarmarg, Nagdaha, Royal Empire Boutique Hotel, Tu Teaching Hospital, Changunarayan Temple, Shankhadhar Park, Bajrabarahi, Daman, Embassy of Japan, Mahadevsthan Temple, Lord Of The Drinks, Civil Service Hospital, Royal Nepal Golf Course, Aviation Museum, Casino Mahjong, Kathmandu Durbar Square, Club Platinium, Kathmandu Boutique Hotel, Kamladi Ganeshthan Temple, Maya Manor Boutique Hotel, Embassy of Switzerland, The last resort, Krishna Mandir, Durbar Square Patan, Freak street, Birendra Park, Chandragiri Temple, Kasthamandap Boutique Hotel, Casino Royale, Narayanhiti palace museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suryabinayak Ganesh Temple, Kamladi Ganeshthan Temple, Kasthamandap Boutique Hotel, Embassy of Germany, Chandragiri Temple, British Embassy, Lazimpat, Jamal, Bajrabarahi, NewRoad, Godawari, Garden Of Dreams, Embassy of Japan, National history Museum, Pashupatinath Temple, Nepal mediciti Hospital, Babar Mahal Villas, Embassy of Switzerland, Buddhanilkantha, Casino Mahjong, Casino place, Arushi Boutique hotel, Kapan Gumba, Maitidevi Temple, Eyeplex Mall, Sankha Park, Chandragiri hills, Shivapuri, Aviation Museum, City Centre, Whoopee land amusement park, Gokarna Golf Course, Kamalpokhari, Mahadevsthan Temple, Nagpokhari, The millionaire's club and casino, Ghantaghar, National museum, Durbarmarg, SiddhaPokhari, Sherpa Mall, Kashmeeree jama masjid, Dhulikhel Zipline, Dharhara, Nagdaha, Nepal police hospital, Krishna Mandir, Kalikasthan Temple, Champadevi, Civil Service Hospital, Chovar, Jhamshikhel, Santaneshwor Mahadev, Lainchour, Ason, Nagarkot, Royal Empire Boutique Hotel, Tribhuvan Park, Civil Mall, Boudhanath Temple, Fulchowki, Royal Nepal Golf Course, The last resort, Thamel Market,,,,,,,,,,
National museum, Chandragiri hills, Swayambunath Temple, Jame Masjid, New Baneshwar, Gokarna Golf Course, Military museum, Club Déjà vu, Tu Teaching Hospital, Thamel Market, Suryabinayak Ganesh Temple, Lazimpat, Central Zoo, Kamalpokhari, Narayanhiti palace museum, Chisapani, Dhulikhel Zipline, Freak street, Santaneshwor Mahadev, Nepal Pavillion Inn, The last resort, National history Museum, Kathmandu Boutique Hotel, Club Platinium, Chovar, Dharhara, Maya Manor Boutique Hotel, Mahadevsthan Temple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boudhanath Temple, Jawlakhel, Royal Empire Boutique Hotel, Shankhadhar Park, Lord Of The Drinks, Embassy of Japan, Aviation Museum, Taudaha, Durbarmarg, Jamal, Nepal Pavillion Inn, Kathmandu Fun Valley, Nepal mediciti Hospital, Kasthamandap Boutique Hotel, Nilbarahi, Club Déjà vu, Chandragiri Temple, Ason, Club Platinium, Changunarayan Temple, Bhadrakali Temple, Kamladi Ganeshthan Temple, Kasthamandap, Lainchour, Birendra Park, Maya Manor Boutique Hotel, Pilot Baba Ashram, Kashmeeree jama masjid, Kalikasthan Temple, Mahadevsthan Temple, 1Durbar Mall, Jame Masjid, Dharhara, New Baneshwar, Kapan Gumba, Civil Service Hospital, Casino Mahjong, Om Hospital, Central Zoo, Sukute Beach, Maitidevi Temple, SiddhaPokhari, Ratnapark, Freak street, Tribhuvan Internation Airport, Dhulikhel Zipline, Indian Embassy, Gokarna Golf Course, Pashupatinath Temple, Fulchowki, City Centre, Embassy of Switzerland, Thamel Market, Chandragiri hills, Trisara,,,,,,,,,,,,,,,,,,,
Nepal mediciti Hospital, Jawlakhel, Taudaha, Chisapani, Fulchowki, New Baneshwar, Lord Of The Drinks, Chandragiri Temple, US embassy, Chandragiri hills, Thamel Market, Kathmandu Boutique Hotel, Kamalpokhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagdaha, Freak street, Buddhanilkantha, Dharhara, Kathmandu Durbar Square, NewRoad, Santaneshwor Mahadev, Om Hospital, Krishna Mandir, Chovar, National museum, Taudaha, Nepal Pavillion Inn, Jamal, Tu Teaching Hospital, US embassy, Naya bus park, Arushi Boutique hotel, Gokarna Golf Course, Lord Of The Drinks, Thamel Market, 1Durbar Mall, RaniPokhari, Sukute Beach, Central Zoo, Purple Haze RockBar, Club Platinium, Civil Service Hospital, Jame Masjid, Indian Embassy, Bhadrakali Temple, Bajrabarahi, The last resort, Civil Mall, Kathmandu Funpark, Fulchowki, Maitidevi Temple, Kasthamandap, Kathmandu Fun Valley, Durbarmarg, Kamalpokhari, Whoopee land amusement park, Bhaktapur Durbar Square, Ason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Godawari, Maya Manor Boutique Hotel, Ason, Mahadevsthan Temple, Nepal mediciti Hospital, Naxal, Lord Of The Drinks, Fulchowki, Whoopee land amusement park, Dharhara, Casino Mahjong, Kalikasthan Temple, Chandragiri hills, Boudhanath Temple, National history Museum, The millionaire's club and casino, Labim Mall, Champadevi, Bhaktapur Durbar Square, Santaneshwor Mahadev, Bhasmashur Danda, Shivapuri, Club Déjà vu, Kamladi Ganeshthan Temple, Nepal Pavillion Inn, Bajrabarahi, Lainchour, Ratnapark, Chovar, Kathmandu Durbar Square, Military museum, Jawlakhel, Kasthamandap, Embassy of Japan, Nagpokhari, Casino Royale, Pashupatinath Temple, Lazimpat, Tribhuvan Internation Airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gokarna Golf Course, Military museum, Royal Empire Boutique Hotel, Shivapuri, City Centre, Lainchour, Pilot Baba Ashram, Civil Mall, Kathmandu Boutique Hotel, Narayanhiti palace museum, Purple Haze RockBar, Trisara, Ratnapark, Buddhanilkantha, Bhasmashur Danda, Ason, Dharhara, Pashupatinath Temple, Kashmeeree jama masjid, Birendra Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chisapani, Durbar Square Patan, Bajrabarahi, Ason, Daman, Jame Masjid, Durbarmarg, Naxal, Chandragiri Temple, Dharhara, Nilbarahi, Bhaktapur Durbar Square, Tribhuvan Park, Embassy of Switzerland, Taudaha, Casino place, Club Déjà vu, Boudhanath Temple, Nepal mediciti Hospital, Casino Mahjong, Trisara, Sherpa Mall, Kathmandu Funpark, Jhamshikhel, Dhulikhel Zipline, Indian Embassy, City Centre, Sankha Park, Champadevi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mahadevsthan Temple, Jhamshikhel, SiddhaPokhari, New Baneshwar, Embassy of Germany, Shivapuri, Casino Mahjong, Pilot Baba Ashram, Maitidevi Temple, Lazimpat, Buddhanilkantha, Chandragiri hills, Kathmandu Funpark, Santaneshwor Mahadev, Military museum, Daman, Maya Manor Boutique Hotel, Bajrabarahi, City Centre, Jawlakhel, NewRoad, Bhadrakali Temple, Royal Empire Boutique Hotel, Suryabinayak Ganesh Temple, Godawari, Kasthamandap Boutique Hotel, Dharhara, Jamal, Sukute Beach, Labim Mall, Whoopee land amusement park, US embassy, Nagarkot, Civil Service Hospital, Kasthamandap, Jame Masjid, Durbarmarg, Civil Mall, Swayambunath Temple, Trisara, Krishna Mandir, Kathmandu Fun Valley, RaniPokhari, Freak street, Garden Of Dreams, Naya bus park, Nepal police hospital, Purple Haze RockBar, Kalikasthan Temple, Nagdaha, Indian Embassy, Kathmandu Boutique Hotel,,,,,,,,,,,,,,,,,,,,,,
Jawlakhel, Labim Mall, British Embassy, Civil Service Hospital, Godawari, Gokarna Golf Course, Bajrabarahi, Tu Teaching Hospital, Krishna Mandir, Om Hospital, Kathmandu Fun Valley, Kashmeeree jama masjid, US embassy, Ratnapark, Nagdaha, Ghantaghar, Dhulikhel Zipline, Nepal police hospital, Santaneshwor Mahadev, Jhamshikhel, Naya bus park, Chandragiri Temple, Bhaktapur Durbar Square, Garden Of Dreams, Kathmandu Funpark, Tribhuvan Internation Airport, Nepal Pavillion Inn, Jame Masjid, Suryabinayak Ganesh Temple, Indian Embassy, Arushi Boutique hotel, Central Zoo, Trisara, Chandragiri hills, Bhasmashur Danda, Maitidevi Temple, Casino Mahjong, Aviation Museum, Bhadrakali Temple, Casino Royale, Embassy of Japan, Casino place, Nilbarahi, Narayanhiti palace museum, Nagarkot, Kalikasthan Temple, Kathmandu Durbar Square, Kamladi Ganeshthan Temple, New Baneshwar, Durbarmarg,,,,,,,,,,,,,,,,,,,,,,,,
NewRoad, Birendra Park, RaniPokhari, Civil Service Hospital, Dhulikhel Zipline, Garden Of Dreams, US embassy, Nepal Pavillion Inn, Lord Of The Drinks, Suryabinayak Ganesh Temple, Freak street, Nagarkot, Whoopee land amusement park, Chandragiri hills, Central Zoo, Aviation Museum, Mahadevsthan Temple, Embassy of Japan, Pashupatinath Temple, Embassy of Germany, Narayanhiti palace museum, City Centre, Durbarmarg, Kathmandu Boutique Hotel, Bajrabarahi, Godawari, Daman, Chovar, Nagpokhari, Labim Mall, 1Durbar Mall, Kathmandu Durbar Square, Shivapuri, The last resort, Lainchour, Nagdaha, Casino Royale, Sankha Park, Embassy of Switzerland, Nilbarahi, Chisapani, Tribhuvan Internation Airport, Kathmandu Funpark, Pilot Baba Ashram, Trisara, Kashmeeree jama masjid, Buddhanilkantha, Ason, Taudaha, Changunarayan Temple, Krishna Mandir, Kasthamandap Boutique Hotel, Kasthamandap, Kalikasthan Temple, Naya bus park, The millionaire's club and casino, Arushi Boutique hotel, Club Platinium, Tu Teaching Hospital, Indian Embassy, New Baneshwar, Shankhadhar Park, Jame Masjid, Eyeplex Mall, National museum, Civil Mall, Nepal mediciti Hospital,,,,,,,
Indian Embassy, Ghantaghar, Eyeplex Mall, Santaneshwor Mahadev, US embassy, Whoopee land amusement park, Royal Empire Boutique Hotel, National museum, National history Museum, British Embassy, Swayambunath Temple, Bhaktapur Durbar Square, Garden Of Dreams, The last resort, Thamel Market, Tribhuvan Park, Babar Mahal Villas, Tribhuvan Internation Airport, Club Déjà vu, Birendra Park, Boudhanath Temple, Maitidevi Temple, Dharhara, Suryabinayak Ganesh Temple, Arushi Boutique hotel, Chisapani, Trisara, Narayanhiti palace museum, Kathmandu Funpark, Nagpokhari, Royal Nepal Golf Course, Aviation Museum, Ason, Lazimpat, Jamal, Fulchowki, Civil Mall, Pilot Baba Ashram, Kathmandu Fun Valley, Bhasmashur Danda, Jame Masjid, Kasthamandap, The millionaire's club and casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shivapuri, Buddhanilkantha, NewRoad, Lainchour, Maya Manor Boutique Hotel, Embassy of Germany, Dharhara, Aviation Museum, Sukute Beach, Kapan Gumba, Jhamshikhel, Kamalpokhari, Nepal Pavillion Inn, Sherpa Mall, Club Déjà vu, Jame Masjid, Royal Nepal Golf Course, Kalikasthan Temple, New Baneshwar, Sankha Park, City Centre, Kathmandu Boutique Hotel, The last resort, Chandragiri hills, Central Zoo, Freak street, Bajrabarahi, Whoopee land amusement park, British Embassy, Indian Embassy, Shankhadhar Park, Changunarayan Temple, 1Durbar Mall, Tribhuvan Park, Casino Royale, Pilot Baba Ashram, Lazimpat, Swayambunath Temple, Tribhuvan Internation Airport, Durbarmarg, Trisara, National museum, Kasthamandap Boutique Hotel, Kathmandu Durbar Square, Chisapani, Nilbarahi, Dhulikhel Zipline, Maitidevi Temple, Godawari, Champadevi, Chandragiri Temple, Chovar, Club Platinium, Birendra Park,,,,,,,,,,,,,,,,,,,,
Daman, NewRoad, Buddhanilkantha, Nilbarahi, Casino Mahjong, Casino Royale, Bhadrakali Temple, Champadevi, Kathmandu Fun Valley, Durbarmarg, Nepal mediciti Hospital, Babar Mahal Villas, Royal Empire Boutique Hotel, Boudhanath Temple, Shankhadhar Park, Lazimpat, Changunarayan Temple, Naya bus park, Shivapuri, Club Platinium, Kamalpokhari, Embassy of Japan, Kalikasthan Temple, Suryabinayak Ganesh Temple, Purple Haze RockBar, Indian Embassy, Ghantaghar, Civil Mall, Durbar Square Patan, Thamel Market, Naxal, Ratnapark, SiddhaPokhari, British Embassy, 1Durbar Mall, The millionaire's club and casino, Ason, Lord Of The Drinks, Military museum, Taudaha, Aviation Museum, Lainchour, Tribhuvan Internation Airport, Bhaktapur Durbar Square, Arushi Boutique hotel, US embassy, Nepal police hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chandragiri Temple, Military museum, Jawlakhel, Kathmandu Durbar Square, Santaneshwor Mahadev, National museum, Ason, Lord Of The Drinks, Civil Service Hospital, Jamal, Kapan Gumba, Champadevi, Nepal Pavillion Inn, The millionaire's club and casino, The last resort, Tribhuvan Internation Airport, Embassy of Japan, Royal Empire Boutique Hotel, SiddhaPokhari, Sukute Beach, British Embassy, Fulchowki, Central Zoo, Godawari, Nepal mediciti Hospital, Babar Mahal Villas, Freak street, Lazimpat, Kamladi Ganeshthan Temple, Royal Nepal Golf Course, Taudaha, Nepal police hospital, Jhamshikhel, National history Museum, Tribhuvan Park, Krishna Mandir, Nagdaha, Ratnapark, Birendra Park, Ghantaghar, Suryabinayak Ganesh Temple, Shivapuri, Kalikasthan Temple, Maitidevi Temple, Arushi Boutique hotel, Sankha Park, Casino place, Maya Manor Boutique Hotel, 1Durbar Mall, NewRoad, Kamalpokhari, Durbarmarg, Eyeplex Mall, Dharhara, Om Hospital, Pilot Baba Ashram, Nagarkot, Nagpokhari, Shankhadhar Park, Nilbarahi, Indian Embassy, Lainchour, Chovar, Casino Mahjong, Durbar Square Patan,,,,,,,,,
Durbarmarg, Kathmandu Funpark, Bhaktapur Durbar Square, Sukute Beach, Kathmandu Fun Valley, Embassy of Switzerland, National museum, Nagarkot, Tribhuvan Internation Airport, Kasthamandap, Naya bus park, The millionaire's club and casino, The last resort, Daman, Jhamshikhel, Jame Masjid, Nepal Pavillion Inn, Sankha Park, Dhulikhel Zipline, Ratnapark, Santaneshwor Mahadev, Pilot Baba Ashram, Maitidevi Temple, New Baneshwar, Maya Manor Boutique Hotel, Birendra Park, Purple Haze RockBar, Civil Mall, Lainchour, Central Zoo, Club Déjà vu, Freak street, Kalikasthan Temple, NewRoad, Tu Teaching Hospital, Narayanhiti palace museum, Casino Royale, Kathmandu Durbar Square, Durbar Square Patan, Casino Mahjong, Suryabinayak Ganesh Temple, Nagdaha, Naxal, Jawlakhel, Kashmeeree jama masjid, Godawari, Embassy of Japan, Ason, Gokarna Golf Course, Civil Service Hospital, British Embassy, Labim Mall, Tribhuvan Park, Aviation Museum, Bajrabarahi, Whoopee land amusement park, Trisara, Shivapuri, Dharhara, US embassy, Mahadevsthan Temple, Lord Of The Drinks,,,,,,,,,,,,
NewRoad, New Baneshwar, Bhadrakali Temple, Garden Of Dreams, US embassy, Nepal mediciti Hospital, Kasthamandap, SiddhaPokhari, Jhamshikhel, Casino Royale, Daman, Dhulikhel Zipline, Nepal police hospital, Embassy of Switzerland, Lazimpat, Naxal, Eyeplex Mall, Pashupatinath Temple, Shankhadhar Park, Birendra Park, Civil Service Hospital, Suryabinayak Ganesh Temple, Embassy of Japan, Nagdaha, Kapan Gumba, Sankha Park, British Embassy, Casino place, Changunarayan Temple, Military museum, Nilbarahi, RaniPokhari, Shivapuri, Nagpokhari, Thamel Market, Swayambunath Temple, City Centre, Royal Empire Boutique Hotel, Ason, Central Zoo, Om Hospital, Kathmandu Durbar Square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal Pavillion Inn, Godawari, Lord Of The Drinks, Trisara, Whoopee land amusement park, SiddhaPokhari, Club Platinium, Durbarmarg, Jamal, British Embassy, Nepal mediciti Hospital, Dhulikhel Zipline, The millionaire's club and casino, Kalikasthan Temple, Ghantaghar, Shivapuri, Taudaha, Bajrabarahi, Casino Royale, Nepal police hospital, Kathmandu Fun Valley, Kathmandu Durbar Square, Boudhanath Temple, Ratnapark, Freak street, Civil Mall, Royal Empire Boutique Hotel, Champadevi, Nilbarahi, Kathmandu Boutique Hotel, Pilot Baba Ashram, Durbar Square Patan, Dharhara, Royal Nepal Golf Course, Lainchour, Arushi Boutique hotel, Kamalpokhari, Buddhanilkantha, Tribhuvan Park, Embassy of Switzerland, Kasthamandap Boutique Hotel, Maitidevi Temple, National history Museum, Jawlakhel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tribhuvan Park, Aviation Museum, Kashmeeree jama masjid, Bhasmashur Danda, The millionaire's club and casino, Nagdaha, Pashupatinath Temple, Nagarkot, Royal Nepal Golf Course, US embassy, Civil Service Hospital, Chandragiri Temple, Naxal, Maitidevi Temple, Gokarna Golf Course, British Embassy, Casino Mahjong, Kathmandu Fun Valley, Nilbarahi, RaniPokhari, Chisapani, Jamal, Mahadevsthan Temple, Club Platinium, Whoopee land amusement park, Kathmandu Boutique Hotel, Central Zoo, Nepal Pavillion Inn, Taudaha, Tribhuvan Internation Airport, National history Museum, Chandragiri hills, Chovar, Babar Mahal Villas, Birendra Park, Dharhara, Bajrabarahi, Nepal mediciti Hospital, Thamel Market, Sukute Beach, Pilot Baba Ashram, Kalikasthan Temple, Nagpokhari, Indian Embassy, Lazimpat, Boudhanath Temple, National museum, Ason, Kathmandu Durbar Square, Durbarmarg, Purple Haze RockBar, Durbar Square Patan, Trisara, Narayanhiti palace museum, Godawari, Kapan Gumba, NewRoad, Nepal police hospital, Lainchour, Shankhadhar Park, Swayambunath Temple, Casino place, New Baneshwar, Bhadrakali Temple, Jame Masjid, City Centre, Daman, Kamladi Ganeshthan Temple, Labim Mall, Fulchowki,,,,
